|target.n.bnc.22|     target%1:10:00::
|performance.n.bnc.7602|     performance%1:10:00::
|performance.n.Finance.2542|     performance%1:10:00::
|performance.n.Sports.1259|     not found
|performance.n.bnc.7674|     performance%1:10:00::
|performance.n.Finance.2561|     performance%1:10:00::
|performance.n.Sports.1262|     performance%1:10:00::
|performance.n.bnc.7692|     performance%1:10:00::
|performance.n.Finance.2584|     performance%1:10:00::
|performance.n.Sports.1293|     performance%1:10:00::
|performance.n.bnc.7848|     performance%1:10:00::
|performance.n.Finance.2640|     performance%1:10:00::
|performance.n.Sports.1297|     not found
|performance.n.bnc.8410|     performance%1:10:00::
|performance.n.Finance.2668|     performance%1:10:00::
|performance.n.Sports.1321|     performance%1:10:00::
|performance.n.bnc.8428|     performance%1:10:00::
|performance.n.Finance.2669|     performance%1:10:00::
|performance.n.Sports.1338|     performance%1:10:00::
|performance.n.bnc.8503|     performance%1:10:00::
|performance.n.Finance.2695|     performance%1:10:00::
|performance.n.Sports.1364|     performance%1:10:00::
|performance.n.bnc.8504|     performance%1:10:00::
|performance.n.Finance.2700|     performance%1:10:00::
|performance.n.Sports.1370|     performance%1:10:00::
|performance.n.bnc.8591|     performance%1:10:00::
|performance.n.Finance.2706|     performance%1:10:00::
|performance.n.Sports.1397|     performance%1:10:00::
|performance.n.bnc.9117|     not found
|performance.n.Finance.2795|     performance%1:10:00::
|performance.n.Sports.1407|     performance%1:10:00::
|performance.n.bnc.9168|     performance%1:10:00::
|performance.n.Finance.2834|     performance%1:10:00::
|performance.n.Sports.1426|     performance%1:10:00::
|performance.n.bnc.9289|     performance%1:10:00::
|performance.n.Finance.2859|     performance%1:10:00::
|performance.n.Sports.1444|     performance%1:10:00::
|performance.n.bnc.9842|     performance%1:10:00::
|performance.n.Finance.2879|     performance%1:10:00::
|performance.n.Sports.1457|     performance%1:10:00::
|performance.n.bnc.10000|     performance%1:10:00::
|performance.n.Finance.2933|     performance%1:10:00::
|performance.n.Sports.1487|     not found
|performance.n.bnc.10071|     performance%1:10:00::
|performance.n.Finance.2942|     performance%1:10:00::
|performance.n.Sports.1489|     not found
|performance.n.bnc.10182|     performance%1:10:00::
|performance.n.Finance.2952|     performance%1:10:00::
|performance.n.Sports.1522|     performance%1:10:00::
|performance.n.bnc.10315|     performance%1:10:00::
|performance.n.Finance.2996|     performance%1:10:00::
|performance.n.Sports.1528|     performance%1:10:00::
|performance.n.bnc.10343|     performance%1:10:00::
|performance.n.Finance.3037|     performance%1:10:00::
|performance.n.Sports.1570|     performance%1:10:00::
|performance.n.bnc.10429|     performance%1:10:00::
|performance.n.Finance.3056|     performance%1:10:00::
|performance.n.Sports.1589|     not found
|performance.n.bnc.10474|     performance%1:10:00::
|performance.n.Finance.3092|     not found
|performance.n.Sports.1592|     not found
|performance.n.bnc.10620|     not found
|performance.n.Finance.3104|     performance%1:10:00::
|performance.n.Sports.1617|     not found
|performance.n.bnc.10674|     performance%1:10:00::
|performance.n.Finance.3118|     performance%1:10:00::
|performance.n.Sports.1623|     performance%1:10:00::
|performance.n.bnc.10752|     performance%1:10:00::
|performance.n.Finance.3123|     performance%1:10:00::
|performance.n.Sports.1630|     performance%1:10:00::
|performance.n.bnc.10753|     performance%1:10:00::
|performance.n.Finance.3199|     performance%1:10:00::
|performance.n.Sports.1661|     performance%1:10:00::
|chip.n.bnc.4|     chip%1:17:00::
|chip.n.Finance.1|     not found
|chip.n.Sports.1|     chip%1:17:00::
|chip.n.bnc.8|     chip%1:17:00::
|chip.n.Finance.19|     not found
|chip.n.Sports.2|     chip%1:17:00::
|chip.n.bnc.19|     chip%1:17:00::
|chip.n.Finance.28|     not found
|chip.n.Sports.3|     chip%1:17:00::
|chip.n.bnc.25|     chip%1:17:00::
|chip.n.Finance.30|     not found
|chip.n.Sports.4|     chip%1:17:00::
|chip.n.bnc.26|     chip%1:17:00::
|chip.n.Finance.33|     chip%1:17:00::
|chip.n.Sports.5|     chip%1:17:00::
|chip.n.bnc.50|     chip%1:17:00::
|chip.n.Finance.37|     not found
|chip.n.Sports.6|     chip%1:17:00::
|chip.n.bnc.65|     chip%1:17:00::
|chip.n.Finance.39|     not found
|chip.n.Sports.7|     chip%1:17:00::
|chip.n.bnc.107|     chip%1:17:00::
|chip.n.Finance.46|     not found
|chip.n.Sports.8|     chip%1:17:00::
|chip.n.bnc.113|     chip%1:17:00::
|chip.n.Finance.49|     not found
|chip.n.Sports.9|     chip%1:17:00::
|chip.n.bnc.120|     chip%1:17:00::
|chip.n.Finance.50|     chip%1:17:00::
|chip.n.Sports.10|     chip%1:17:00::
|chip.n.bnc.141|     chip%1:17:00::
|chip.n.Finance.52|     not found
|chip.n.Sports.11|     chip%1:17:00::
|chip.n.bnc.172|     chip%1:17:00::
|chip.n.Finance.55|     not found
|chip.n.Sports.12|     chip%1:17:00::
|chip.n.bnc.195|     chip%1:17:00::
|chip.n.Finance.57|     not found
|chip.n.Sports.13|     chip%1:17:00::
|chip.n.bnc.214|     chip%1:17:00::
|chip.n.Finance.58|     not found
|chip.n.Sports.14|     chip%1:17:00::
|chip.n.bnc.215|     chip%1:17:00::
|chip.n.Finance.62|     chip%1:17:00::
|chip.n.Sports.16|     chip%1:17:00::
|chip.n.bnc.228|     chip%1:17:00::
|chip.n.Finance.64|     not found
|chip.n.Sports.17|     chip%1:17:00::
|chip.n.bnc.235|     chip%1:17:00::
|chip.n.Finance.69|     not found
|chip.n.Sports.18|     chip%1:17:00::
|chip.n.bnc.240|     chip%1:17:00::
|chip.n.Finance.70|     not found
|chip.n.Sports.19|     chip%1:17:00::
|chip.n.bnc.243|     chip%1:17:00::
|chip.n.Finance.76|     not found
|chip.n.Sports.20|     chip%1:17:00::
|chip.n.bnc.261|     chip%1:17:00::
|chip.n.Finance.83|     not found
|chip.n.Sports.21|     chip%1:17:00::
|chip.n.bnc.269|     chip%1:17:00::
|chip.n.Finance.84|     not found
|chip.n.Sports.22|     chip%1:17:00::
|chip.n.bnc.282|     chip%1:17:00::
|chip.n.Finance.85|     not found
|chip.n.Sports.23|     chip%1:17:00::
|chip.n.bnc.285|     chip%1:17:00::
|chip.n.Finance.93|     not found
|chip.n.Sports.24|     chip%1:17:00::
|chip.n.bnc.287|     chip%1:17:00::
|chip.n.Finance.94|     not found
|chip.n.Sports.25|     chip%1:17:00::
|chip.n.bnc.298|     chip%1:17:00::
|chip.n.Finance.99|     chip%1:17:00::
|chip.n.Sports.26|     chip%1:17:00::
|chip.n.bnc.301|     chip%1:17:00::
|chip.n.Finance.113|     not found
|chip.n.Sports.27|     chip%1:17:00::
|chip.n.bnc.302|     chip%1:17:00::
|chip.n.Finance.123|     chip%1:17:00::
|chip.n.Sports.28|     not found
|chip.n.bnc.310|     chip%1:17:00::
|chip.n.Finance.124|     not found
|chip.n.Sports.29|     chip%1:17:00::
|chip.n.bnc.330|     chip%1:17:00::
|chip.n.Finance.126|     not found
|chip.n.Sports.30|     chip%1:17:00::
|chip.n.bnc.368|     chip%1:17:00::
|chip.n.Finance.135|     not found
|chip.n.Sports.31|     not found
|chip.n.bnc.371|     chip%1:17:00::
|chip.n.Finance.141|     not found
|chip.n.Sports.32|     chip%1:17:00::
|chip.n.bnc.376|     chip%1:17:00::
|chip.n.Finance.145|     chip%1:17:00::
|chip.n.Sports.33|     chip%1:17:00::
|chip.n.bnc.388|     chip%1:17:00::
|chip.n.Finance.150|     chip%1:17:00::
|chip.n.Sports.35|     chip%1:17:00::
|chip.n.bnc.391|     chip%1:17:00::
|chip.n.Finance.166|     not found
|chip.n.Sports.36|     chip%1:17:00::
|chip.n.bnc.401|     chip%1:17:00::
|chip.n.Finance.185|     not found
|chip.n.Sports.37|     not found
|chip.n.bnc.416|     chip%1:17:00::
|chip.n.Finance.192|     chip%1:17:00::
|chip.n.Sports.38|     chip%1:17:00::
|chip.n.bnc.423|     chip%1:17:00::
|chip.n.Finance.203|     chip%1:17:00::
|chip.n.Sports.39|     chip%1:17:00::
|chip.n.bnc.427|     chip%1:17:00::
|chip.n.Finance.208|     not found
|chip.n.Sports.40|     chip%1:17:00::
|chip.n.bnc.435|     chip%1:17:00::
|chip.n.Finance.213|     not found
|chip.n.Sports.41|     chip%1:17:00::
|chip.n.bnc.437|     chip%1:17:00::
|chip.n.Finance.228|     not found
|chip.n.Sports.42|     chip%1:17:00::
|chip.n.bnc.460|     chip%1:17:00::
|chip.n.Finance.229|     chip%1:17:00::
|chip.n.Sports.43|     chip%1:17:00::
|chip.n.bnc.480|     chip%1:17:00::
|chip.n.Finance.231|     chip%1:17:00::
|chip.n.Sports.44|     not found
|chip.n.bnc.494|     chip%1:17:00::
|chip.n.Finance.240|     not found
|chip.n.Sports.45|     chip%1:17:00::
|chip.n.bnc.507|     chip%1:17:00::
|chip.n.Finance.244|     chip%1:17:00::
|chip.n.Sports.46|     chip%1:17:00::
|chip.n.bnc.547|     chip%1:17:00::
|chip.n.Finance.254|     chip%1:17:00::
|chip.n.Sports.47|     chip%1:17:00::
|chip.n.bnc.559|     chip%1:17:00::
|chip.n.Finance.256|     not found
|chip.n.Sports.48|     not found
|chip.n.bnc.567|     chip%1:17:00::
|chip.n.Finance.272|     not found
|chip.n.Sports.49|     chip%1:17:00::
|chip.n.bnc.575|     chip%1:17:00::
|chip.n.Finance.275|     not found
|chip.n.Sports.50|     chip%1:17:00::
|chip.n.bnc.583|     chip%1:17:00::
|chip.n.Finance.286|     not found
|chip.n.Sports.51|     chip%1:17:00::
|chip.n.bnc.606|     chip%1:17:00::
|chip.n.Finance.295|     not found
|chip.n.Sports.52|     not found
|chip.n.bnc.612|     chip%1:17:00::
|chip.n.Finance.296|     chip%1:17:00::
|chip.n.Sports.53|     not found
|chip.n.bnc.615|     chip%1:17:00::
|chip.n.Finance.301|     not found
|chip.n.Sports.54|     chip%1:17:00::
|chip.n.bnc.620|     chip%1:17:00::
|chip.n.Finance.308|     chip%1:17:00::
|chip.n.Sports.55|     chip%1:17:00::
|chip.n.bnc.645|     chip%1:17:00::
|chip.n.Finance.322|     chip%1:17:00::
|chip.n.Sports.56|     chip%1:17:00::
|chip.n.bnc.651|     chip%1:17:00::
|chip.n.Finance.325|     not found
|chip.n.Sports.58|     chip%1:17:00::
|chip.n.bnc.662|     chip%1:17:00::
|chip.n.Finance.331|     chip%1:17:00::
|chip.n.Sports.59|     chip%1:17:00::
|chip.n.bnc.675|     chip%1:17:00::
|chip.n.Finance.333|     not found
|chip.n.Sports.60|     chip%1:17:00::
|chip.n.bnc.731|     chip%1:17:00::
|chip.n.Finance.339|     chip%1:17:00::
|chip.n.Sports.61|     chip%1:17:00::
|chip.n.bnc.733|     chip%1:17:00::
|chip.n.Finance.340|     chip%1:17:00::
|chip.n.Sports.62|     chip%1:17:00::
|chip.n.bnc.745|     chip%1:17:00::
|chip.n.Finance.347|     not found
|chip.n.Sports.63|     chip%1:17:00::
|chip.n.bnc.752|     chip%1:17:00::
|chip.n.Finance.359|     chip%1:17:00::
|chip.n.Sports.64|     chip%1:17:00::
|chip.n.bnc.756|     chip%1:17:00::
|chip.n.Finance.362|     chip%1:17:00::
|chip.n.Sports.65|     chip%1:17:00::
|chip.n.bnc.759|     chip%1:17:00::
|chip.n.Finance.367|     chip%1:17:00::
|chip.n.Sports.66|     chip%1:17:00::
|chip.n.bnc.774|     chip%1:17:00::
|chip.n.Finance.378|     chip%1:17:00::
|chip.n.Sports.67|     not found
|chip.n.bnc.790|     chip%1:17:00::
|chip.n.Finance.383|     not found
|chip.n.Sports.69|     chip%1:17:00::
|chip.n.bnc.793|     chip%1:17:00::
|chip.n.Finance.393|     chip%1:17:00::
|chip.n.Sports.70|     chip%1:17:00::
|chip.n.bnc.794|     chip%1:17:00::
|chip.n.Finance.401|     chip%1:17:00::
|chip.n.Sports.71|     chip%1:17:00::
|chip.n.bnc.799|     chip%1:17:00::
|chip.n.Finance.412|     chip%1:17:00::
|chip.n.Sports.72|     chip%1:17:00::
|chip.n.bnc.816|     chip%1:17:00::
|chip.n.Finance.421|     chip%1:17:00::
|chip.n.Sports.73|     chip%1:17:00::
|chip.n.bnc.843|     chip%1:17:00::
|chip.n.Finance.423|     chip%1:17:00::
|chip.n.Sports.74|     chip%1:17:00::
|chip.n.bnc.849|     chip%1:17:00::
|chip.n.Finance.428|     not found
|chip.n.Sports.75|     chip%1:17:00::
|chip.n.bnc.861|     chip%1:17:00::
|chip.n.Finance.431|     chip%1:17:00::
|chip.n.Sports.76|     chip%1:17:00::
|chip.n.bnc.862|     chip%1:17:00::
|chip.n.Finance.435|     not found
|chip.n.Sports.77|     not found
|chip.n.bnc.875|     chip%1:17:00::
|chip.n.Finance.440|     chip%1:17:00::
|chip.n.Sports.78|     not found
|chip.n.bnc.887|     chip%1:17:00::
|chip.n.Finance.441|     not found
|chip.n.Sports.80|     chip%1:17:00::
|chip.n.bnc.900|     chip%1:17:00::
|chip.n.Finance.449|     not found
|chip.n.Sports.81|     not found
|chip.n.bnc.903|     chip%1:17:00::
|chip.n.Finance.451|     chip%1:17:00::
|chip.n.Sports.82|     chip%1:17:00::
|chip.n.bnc.913|     chip%1:17:00::
|chip.n.Finance.459|     chip%1:17:00::
|chip.n.Sports.84|     chip%1:17:00::
|chip.n.bnc.914|     chip%1:17:00::
|chip.n.Finance.464|     not found
|chip.n.Sports.85|     chip%1:17:00::
|chip.n.bnc.935|     chip%1:17:00::
|chip.n.Finance.466|     not found
|chip.n.Sports.86|     chip%1:17:00::
|chip.n.bnc.941|     chip%1:17:00::
|chip.n.Finance.467|     not found
|chip.n.Sports.89|     chip%1:17:00::
|chip.n.bnc.1005|     chip%1:17:00::
|chip.n.Finance.474|     chip%1:17:00::
|chip.n.Sports.90|     chip%1:17:00::
|chip.n.bnc.1008|     chip%1:17:00::
|chip.n.Finance.476|     chip%1:17:00::
|chip.n.Sports.91|     chip%1:17:00::
|chip.n.bnc.1016|     chip%1:17:00::
|chip.n.Finance.491|     chip%1:17:00::
|chip.n.Sports.93|     chip%1:17:00::
|chip.n.bnc.1017|     chip%1:17:00::
|chip.n.Finance.513|     not found
|chip.n.Sports.94|     chip%1:17:00::
|chip.n.bnc.1023|     chip%1:17:00::
|chip.n.Finance.515|     chip%1:17:00::
|chip.n.Sports.95|     chip%1:17:00::
|chip.n.bnc.1024|     chip%1:17:00::
|chip.n.Finance.519|     chip%1:17:00::
|chip.n.Sports.96|     chip%1:17:00::
|chip.n.bnc.1100|     chip%1:17:00::
|chip.n.Finance.521|     chip%1:17:00::
|chip.n.Sports.97|     chip%1:17:00::
|chip.n.bnc.1113|     chip%1:17:00::
|chip.n.Finance.543|     not found
|chip.n.Sports.98|     chip%1:17:00::
|chip.n.bnc.1129|     chip%1:17:00::
|chip.n.Finance.563|     not found
|chip.n.Sports.99|     chip%1:17:00::
|chip.n.bnc.1137|     chip%1:17:00::
|chip.n.Finance.566|     chip%1:17:00::
|chip.n.Sports.102|     not found
|chip.n.bnc.1158|     chip%1:17:00::
|chip.n.Finance.568|     chip%1:17:00::
|chip.n.Sports.103|     chip%1:17:00::
|chip.n.bnc.1172|     chip%1:17:00::
|chip.n.Finance.583|     chip%1:17:00::
|chip.n.Sports.104|     chip%1:17:00::
|chip.n.bnc.1228|     chip%1:17:00::
|chip.n.Finance.591|     chip%1:17:00::
|chip.n.Sports.105|     chip%1:17:00::
|chip.n.bnc.1231|     chip%1:17:00::
|chip.n.Finance.592|     chip%1:17:00::
|chip.n.Sports.106|     chip%1:17:00::
|chip.n.bnc.1239|     chip%1:17:00::
|chip.n.Finance.593|     chip%1:17:00::
|chip.n.Sports.107|     chip%1:17:00::
|chip.n.bnc.1240|     chip%1:17:00::
|chip.n.Finance.596|     chip%1:17:00::
|chip.n.Sports.108|     chip%1:17:00::
|chip.n.bnc.1249|     chip%1:17:00::
|chip.n.Finance.599|     chip%1:17:00::
|chip.n.Sports.110|     chip%1:17:00::
|chip.n.bnc.1264|     chip%1:17:00::
|chip.n.Finance.617|     chip%1:17:00::
|chip.n.Sports.111|     chip%1:17:00::
|chip.n.bnc.1289|     chip%1:17:00::
|chip.n.Finance.618|     chip%1:17:00::
|chip.n.Sports.112|     not found
|strike.n.bnc.6|     not found
|strike.n.Finance.56|     strike%1:04:00::
|strike.n.Sports.7|     strike%1:04:00::
|strike.n.bnc.12|     strike%1:04:00::
|strike.n.Finance.415|     strike%1:04:00::
|strike.n.Sports.9|     strike%1:04:00::
|strike.n.bnc.31|     strike%1:04:00::
|strike.n.Finance.629|     strike%1:04:00::
|strike.n.Sports.12|     not found
|strike.n.bnc.43|     strike%1:04:00::
|strike.n.Finance.811|     strike%1:04:00::
|strike.n.Sports.15|     not found
|strike.n.bnc.64|     strike%1:04:00::
|strike.n.Finance.1262|     strike%1:04:00::
|strike.n.Sports.16|     strike%1:04:00::
|strike.n.bnc.84|     strike%1:04:00::
|strike.n.Finance.1405|     not found
|strike.n.Sports.21|     not found
|strike.n.bnc.152|     strike%1:04:00::
|strike.n.Finance.1574|     strike%1:04:00::
|strike.n.Sports.23|     strike%1:04:00::
|strike.n.bnc.196|     not found
|strike.n.Finance.1989|     strike%1:04:00::
|strike.n.Sports.32|     strike%1:04:00::
|strike.n.bnc.236|     not found
|strike.n.Finance.2538|     strike%1:04:00::
|strike.n.Sports.33|     strike%1:04:00::
|strike.n.bnc.260|     strike%1:04:00::
|strike.n.Finance.3475|     strike%1:04:00::
|strike.n.Sports.36|     strike%1:04:00::
|strike.n.bnc.289|     strike%1:04:00::
|strike.n.Finance.3513|     strike%1:04:00::
|strike.n.Sports.41|     strike%1:04:00::
|strike.n.bnc.313|     strike%1:04:00::
|strike.n.Finance.3533|     strike%1:04:00::
|strike.n.Sports.46|     strike%1:04:00::
|strike.n.bnc.332|     strike%1:04:00::
|strike.n.Finance.3581|     strike%1:04:00::
|strike.n.Sports.47|     strike%1:04:00::
|strike.n.bnc.353|     strike%1:04:00::
|strike.n.Finance.3672|     strike%1:04:00::
|strike.n.Sports.57|     strike%1:04:00::
|strike.n.bnc.401|     not found
|strike.n.Finance.3785|     strike%1:04:00::
|strike.n.Sports.60|     not found
|strike.n.bnc.422|     strike%1:04:00::
|strike.n.Finance.3922|     strike%1:04:00::
|strike.n.Sports.67|     not found
|strike.n.bnc.447|     not found
|strike.n.Finance.4047|     not found
|strike.n.Sports.78|     strike%1:04:00::
|strike.n.bnc.531|     strike%1:04:00::
|strike.n.Finance.4115|     strike%1:04:00::
|strike.n.Sports.80|     strike%1:04:00::
|strike.n.bnc.624|     not found
|strike.n.Finance.4243|     strike%1:04:00::
|strike.n.Sports.86|     strike%1:04:00::
|strike.n.bnc.663|     strike%1:04:00::
|strike.n.Finance.5184|     not found
|strike.n.Sports.99|     strike%1:04:00::
|strike.n.bnc.689|     strike%1:04:00::
|strike.n.Finance.5197|     strike%1:04:00::
|strike.n.Sports.101|     strike%1:04:00::
|strike.n.bnc.752|     not found
|strike.n.Finance.5488|     strike%1:04:00::
|strike.n.Sports.104|     strike%1:04:00::
|strike.n.bnc.772|     not found
|strike.n.Finance.5548|     not found
|strike.n.Sports.108|     strike%1:04:00::
|strike.n.bnc.779|     not found
|strike.n.Finance.5556|     not found
|strike.n.Sports.118|     strike%1:04:00::
|strike.n.bnc.783|     strike%1:04:00::
|strike.n.Finance.5635|     strike%1:04:00::
